sdss_id,teff,logg,fe_h,mg_h,v_macro,snr
54763356,5485.983,4.2505593,-0.1811295,-0.13824272,6.730152,604.43365
54763727,5012.054,4.583743,-0.11976385,0.09675316,5.9265957,603.1192
54763893,6779.4014,4.774625,-1.4025753,-2.3506393,25.154568,964.23083
54763916,4875.169,4.9032297,-1.499664,-1.7798568,0.28274727,502.11987
54765245,5114.732,4.2835174,-0.16431615,-0.073618904,8.0173025,441.5939
54766488,5643.126,4.6493335,-0.34990054,0.025537137,9.093548,520.07086
54766911,5298.3975,4.4841046,0.09859225,0.0071999715,4.263218,381.31006
54766944,6968.2104,4.339184,-0.32850966,-0.6581329,29.91176,124.288605
54766951,5472.01,4.378638,0.3024454,0.36131704,7.1480265,499.55713
54766998,5180.706,4.805472,0.030620517,-0.03577242,9.55991,571.09735
54767039,5506.249,4.570155,0.049131017,0.03325268,6.8652515,112.99517
54767243,5977.5825,4.548938,0.061300434,-0.11570104,7.5545554,150.94125
54767379,5703.3228,4.636889,-0.030608082,-0.03613623,7.7021494,736.2945
54768006,5538.2856,4.4997377,-0.10475802,-0.13388892,11.631366,449.46918
54768053,5805.666,4.735502,-0.18540107,-0.23430537,17.799473,799.78925
54768292,5919.074,4.593559,0.051091574,-0.016103512,20.970764,512.3624
54772934,5167.371,4.561402,-0.26306173,0.12445808,6.3231535,235.6874
54773634,5198.3286,4.5892844,-0.07992202,0.01422915,6.6156874,394.80853
54773751,5403.589,4.6007032,0.1819517,0.052557115,9.095152,260.5418
54773928,6321.603,4.5055475,-0.087080896,-0.21294354,15.774973,656.35284
54774198,6196.3267,4.555488,-0.09058648,-0.24835116,10.179908,463.45483
54775255,5489.6123,4.648313,0.24915016,0.35161296,2.732959,419.71893
54775660,6040.31,4.770456,-0.10769529,-0.22010778,2.2891884,231.92189
54775848,5635.294,4.459902,-0.020881066,-0.01248964,6.008457,328.3448
54775946,5665.8643,4.283487,-0.08203857,-0.10664114,6.9954333,394.48407
54776123,5441.087,4.6250052,-0.022432014,0.02956367,7.273614,505.82022
54776241,5633.3853,4.4445524,-0.1993616,-0.19875184,9.903719,475.4764
54777682,5832.6235,4.122935,0.12837861,0.031922992,5.6003227,248.25797
54777683,5657.971,4.5268793,0.14986905,0.08485016,4.492371,135.4414
54778089,5183.6167,4.4766173,-0.5719232,-0.37610915,10.153862,75.37014
54778631,6155.458,4.2433257,0.16289708,0.031261798,11.358825,178.43451
54778977,5173.3506,4.730284,0.124850065,0.050829764,12.3249445,123.59229
54779606,5616.428,4.584393,-0.20797092,-0.092153884,29.992668,106.999565
54781112,5645.1875,4.592892,-0.02269585,0.13410413,3.2131567,84.2848
54781140,6215.7124,4.4393444,-0.11882786,-0.19015169,29.958294,188.0173
54781843,5891.0615,4.4067893,-0.35778,-0.32507125,2.528575,136.32521
54782122,5148.8457,4.440874,-0.1612696,-0.08517035,7.2608757,101.98532
54782667,6350.1294,4.3921437,-0.061952863,-0.1881058,21.219355,353.83484
54782770,5319.531,4.684254,-0.023428911,-0.02077735,7.201785,152.96347
54782786,6802.3896,4.3089604,-1.4782057,-2.4634633,20.228878,804.51526
54783109,4138.5103,4.9787917,0.079161964,0.03401707,10.323398,244.628
54783218,5183.6675,4.57112,0.0025520946,-0.04909045,8.451617,305.32977
54783814,5405.91,4.337367,-0.8215274,-0.43612346,6.632388,74.83103
54783867,5839.0522,4.6068883,-0.30123928,-0.23946738,6.0929756,106.92988
54784474,6105.4004,4.563467,-0.0069982307,-0.07736691,6.073566,144.6589
54784825,5682.9497,4.014432,-0.32073325,-0.23900457,5.117272,199.53137
54785065,5294.929,4.6864443,0.072885945,0.07905423,0.2248065,115.23031
54785153,5242.205,4.670597,-0.020510787,-0.0541555,6.774943,67.407486
54785290,5470.754,4.4277515,-0.25229013,-0.1302058,0.6819646,71.994415
54785560,4089.3665,4.6953893,-0.21784113,-0.34456694,7.278934,91.44321
54786032,5760.8813,4.3353066,-0.15216795,-0.13662888,2.7709875,115.56418
54786201,6265.3184,4.4682403,0.09022216,-0.13803461,11.349083,142.27483
54786770,5176.5054,4.532216,-0.21405724,-0.11293641,7.324203,103.95503
54786830,4096.667,4.3791313,0.13246143,0.13253327,6.4263206,124.894135
54786904,6835.3984,4.4471765,-1.4483681,-2.3048193,20.387266,327.7743
54787470,5943.7095,4.25036,-0.25419265,-0.09581285,6.542714,708.9402
54787579,5739.586,4.4354334,-0.3811886,-0.16273041,2.1430786,275.163
54787610,4619.3335,4.75698,-0.32874522,-0.18554035,4.012132,519.0351
54788137,5266.264,4.696195,-0.36466706,-0.2775045,2.6110523,176.50981
54788187,6465.32,4.981659,-1.4987636,-2.4766195,15.028103,670.76215
54788215,5408.4233,4.5871873,-0.18595684,0.09752455,5.3099494,338.94357
54789261,6916.399,4.899702,-0.93106157,-1.0780053,26.503136,247.99606
54789565,6749.9585,4.265458,-1.2796463,-1.6627156,22.887877,952.771
54789617,6842.088,4.5260973,-1.2213068,-2.0930216,21.042292,625.1855
54789697,5896.8555,4.3753214,-0.014800971,0.013818007,9.762561,572.13934
54790688,6859.6733,4.756926,-1.4865605,-2.3078952,19.664236,768.35785
54790716,5287.576,4.3323054,-0.32746938,-0.30709893,6.8410325,742.4569
54790726,5629.2095,4.3999624,-0.4124849,-0.13785985,6.1464624,724.8189
54790908,6010.3105,4.207254,-0.05601489,-0.193879,10.079828,781.3118
54791895,6888.098,4.4641156,-1.4736539,-2.4681687,19.403667,599.39087
54792043,5962.3115,4.5316577,0.02928163,-0.060722098,8.133929,404.5353
54792063,6230.714,4.820496,-1.4972711,-2.4206433,17.104057,806.7781
54792204,6406.796,4.3190384,-0.19084409,-0.3029965,13.458399,718.7615
54793417,6794.439,4.4141216,-1.4296057,-2.458044,19.405016,932.7199
54793555,5752.6196,4.06486,0.07507395,0.06324179,7.2538323,817.2905
54793690,6211.953,4.3696685,-0.24133992,-0.27316353,10.423143,693.3073
54794479,5556.0825,4.1707215,-1.1698688,-1.1656222,24.555704,243.361
54794526,5611.3706,4.4455605,-0.103615806,-0.14493687,7.5098896,749.34863
54795022,5367.358,4.6449456,-0.07672794,-0.10581167,18.488878,564.5626
54795098,5534.81,4.397731,-0.5028885,-0.25031644,6.221081,899.6793
54795282,5662.7236,4.017823,-0.268691,-0.31953725,21.39417,514.3593
54795414,5876.83,4.635927,0.22644164,0.060243443,10.356321,625.8164
54795544,5864.3823,4.4920564,-0.30467123,-0.28944293,6.497557,365.83224
54795669,5121.143,4.474597,0.027469944,0.03499765,7.2041855,419.28427
54795685,6241.013,4.5334086,-0.3589027,-0.41436756,26.39223,744.1925
54795978,5639.7437,4.319703,0.107659616,0.05707998,7.207115,472.37137
54796247,4659.2485,4.7411113,-0.034160998,0.032631155,7.284837,554.67676
54796248,5818.803,4.4927216,-0.01641468,-0.060408078,4.6179056,240.24875
54796427,6724.2505,4.944367,0.018744897,-0.1843524,29.997374,64.40546
54796445,5744.3145,4.422716,-0.27991977,-0.3760007,8.750995,427.35672
54796563,5324.1665,4.4065084,-0.15482463,-0.21688637,8.901857,247.45035
54796819,4500.324,4.68465,-0.22329085,-0.27165583,29.997313,69.98424
54796972,5883.978,4.6821527,0.16409276,-0.011536173,7.5992007,569.381
54797149,4074.6555,4.8171477,-0.26635817,-0.029786108,6.371107,226.61792
54797924,5389.3154,4.3214154,-0.3369993,-0.23601674,6.6661434,466.16614
54797984,6999.9146,4.6080804,-0.45865008,-0.7746495,29.997375,617.76105
54798207,5377.45,4.585595,-0.09835484,-0.056042135,7.33504,304.1589
54798274,5652.8647,4.6526423,0.09779745,0.04072304,8.222978,899.85974
54799167,5697.9043,4.8116083,-0.15176652,-0.12399904,16.673359,69.59826
54799253,5389.823,4.5235457,-0.0699178,-0.16325033,10.728663,194.14183
54799652,5668.428,4.6543994,-0.01218859,-0.084239796,12.363981,376.0258
54800135,6208.647,4.3232,-0.036673926,-0.15607718,13.322522,170.5166
54800159,5455.589,4.659846,-0.025988229,-0.07964415,6.852134,81.75965
54800315,5868.6787,4.6526136,-0.27175254,-0.20365216,5.865164,91.16406
54800531,5849.5986,4.420409,-0.18247034,-0.12624077,3.3843944,151.4992
54801163,5369.1543,4.4928093,0.0029999807,0.012562218,8.085781,634.79956
54801166,5350.577,4.6672554,0.04169658,-0.049666382,23.57613,375.77905
54801244,6305.7627,4.5040483,-0.16534355,-0.3126504,17.718775,131.57281
54801404,6101.352,4.5317206,-0.081005216,-0.22139008,11.413663,191.5768
54802119,6716.776,4.7356834,-0.084440924,-0.23088393,29.985502,126.029434
54802403,6024.161,4.4685326,-0.24563496,-0.2432577,4.8695908,187.81349
54802430,6058.4487,4.262821,-0.33797064,-0.39289483,8.881954,302.36185
54803159,5463.6846,4.6325307,0.4052107,0.38932,3.5164657,179.51283
54803202,5090.265,4.6906114,-0.02934065,0.031351116,8.552658,144.74785
54803291,5449.808,4.656757,-0.04620343,-0.12992634,9.299148,93.60454
54803326,5945.1826,4.367168,0.00433667,0.03756993,5.5775914,239.61935
54803351,5659.7515,4.268126,-0.70085883,-0.5477435,4.4576,184.92953
54803657,5718.4004,4.6016746,0.009598932,-0.13177615,16.329453,126.50916
54804295,6270.3867,4.062692,-0.19294304,-0.24191499,27.937372,541.8678
54804634,5421.243,4.811934,-0.6988431,-0.32382765,4.7125916,183.93318
54806065,5784.943,4.512168,0.07212662,0.05242996,2.0293121,172.46739
54806067,4076.6392,4.488401,0.18591964,0.16428246,0.97174037,115.11545
54806407,4875.7866,4.657528,0.033867706,0.09451917,0.63675886,277.6885
54806413,4470.059,4.6143527,-1.2320362,-1.4908152,4.2231665,95.09739
54806590,5460.541,4.5971,-0.41139325,-0.1804748,1.580865,67.66068
54806770,5636.9956,4.2214656,0.1720167,0.20804779,1.52861,119.31834
54807044,6014.9434,4.437283,-0.30692223,-0.36597556,20.829473,321.55136
54807677,5833.071,4.5897894,-0.07200837,0.04269834,1.6006869,92.25187
54808599,5409.2715,4.6738777,-0.25617707,-0.19939794,7.2050233,302.38434
54808791,6029.098,4.329572,-0.41267404,-0.39125514,7.6977463,447.445
54808976,6064.3643,4.5272923,-0.16318241,-0.24951543,5.9565454,203.60237
54809647,4045.8574,4.8668575,0.028142663,-0.09691936,3.0934546,309.91367
54810413,5936.473,4.6096716,-0.061622843,-0.15103868,9.603926,255.13683
54810434,5625.4946,4.480826,-0.12654544,-0.09820996,12.326518,167.15317
54810435,5959.305,4.3690305,-0.17864156,-0.13195921,7.342913,442.94772
54811027,5015.237,4.6302557,-0.046303645,-0.11101342,28.264591,251.03423
54811204,6398.377,4.472528,0.068801396,-0.12737907,29.957003,190.90805
54811226,5733.665,4.695451,-0.040751487,-0.01180361,3.882383,150.5062
54811234,5779.479,4.9756365,0.4126601,0.40373105,1.1194079,90.444244
54811381,5779.073,4.117912,-0.17131439,-0.20056823,5.7611537,191.23195
54811684,4170.4478,4.674293,-0.35599026,-0.48612717,7.462199,108.406296
54812044,5317.0693,4.6445546,-0.16165146,-0.06297679,5.396666,84.31549
54812245,4413.3496,4.5024753,0.24998674,0.23366272,4.5349517,153.47742
54812431,5619.952,4.594915,-0.099504925,-0.088102505,2.793111,116.47512
54812444,5552.8745,4.543628,-0.18982385,-0.10469354,0.10337964,113.59728
54812471,6558.54,4.5375814,-0.42868954,-0.38190165,9.641949,163.06387
54812701,5636.9546,4.484796,-0.039614905,-0.13673885,10.872392,68.918335
54813048,4674.6704,4.5762377,0.058189683,0.07379922,7.850451,183.75554
54813439,4753.4277,4.5467296,0.014617072,0.033010826,29.191628,145.0221
54813621,5177.373,4.6008797,0.052524824,0.06699037,7.5080285,125.91805
54813713,6107.914,4.395287,-0.35144624,-0.40693998,9.163123,209.49803
54813736,6536.2715,4.8667216,-0.032646216,-0.20190842,29.99719,263.2221
54813834,5977.333,4.3855987,0.10450168,-0.006152698,4.560865,232.6361
54813907,5304.8,4.607597,0.09007106,-0.091575414,10.327828,138.89496
54814097,5991.919,4.7386165,-0.048842423,-0.12144743,19.295004,137.9533
54814100,5143.9927,4.4910445,-0.19984265,0.07098495,5.3930035,224.15175
54814130,6159.271,4.449109,0.08525821,-0.050932247,12.348915,128.14366
54814169,6110.931,4.3745055,-0.14923967,-0.23367845,16.624575,259.60693
54814462,5768.348,4.6435084,-0.064009994,-0.065776475,0.4367821,289.81006
54814744,5760.4233,4.5189724,-0.23483814,-0.30651882,4.0175986,159.09705
54815155,5279.7563,4.569451,-0.08470725,-0.05426876,27.926853,164.57475
54815164,4679.046,4.420894,0.06659684,0.07988497,25.463455,78.085846
54815199,5848.45,4.3048034,-0.53647447,-0.376457,18.85932,172.12657
54815635,6179.5957,4.508452,-0.3711659,-0.3300638,7.898045,141.23154
54816147,6226.0864,4.443928,-0.033918828,-0.13316715,7.8679457,100.50972
54816176,5356.4453,4.5648613,-0.10679577,-0.10342073,8.912435,122.61544
54816718,6923.6025,4.6894836,0.1714667,-0.045711353,29.997288,160.94888
54816931,5643.465,4.1863537,0.03555094,0.07128757,29.393122,107.61635
54817130,5512.1084,4.571163,-0.06676635,-0.08680689,10.430446,92.96398
54817237,5947.7964,4.292268,-0.41588065,-0.32695773,5.0574813,188.66968
54817423,5656.7656,4.5801716,0.096210934,0.10769188,6.699655,92.7587
54817615,6771.522,4.4764524,-1.3464514,-1.6046307,18.40852,193.10872
54817644,6180.258,4.5233474,0.00033349378,-0.19948938,15.834338,230.50844
54817702,6372.7354,4.2934995,-0.10533483,-0.25191247,11.407844,208.3426
54818097,5898.7446,4.056524,-0.015554562,-0.1472501,3.2472446,215.4412
54818160,4063.7537,4.731578,-0.23504393,0.023141893,2.1604083,100.785515
54818558,4975.0366,4.950902,-1.3944434,-2.002701,6.5185328,87.17812
54818575,6106.8745,4.331259,-0.5572722,-0.4573128,5.880217,191.60214
54820047,4859.6455,4.794099,-0.51788086,-0.20228389,0.21722865,217.76845
54820668,5520.6924,4.4830236,0.07898232,0.06455089,0.7181752,80.395676
54820705,5504.1743,4.3325896,-0.011340692,-0.039945822,0.3405693,163.16327
54821149,5699.9287,4.728107,0.21854839,0.21840051,2.2215497,105.05053
54821163,5561.1743,4.3657618,-0.32684278,-0.26099408,2.1262133,101.6099
54821815,5752.748,4.653255,-0.38278604,-0.22088028,0.10803165,80.78713
54821995,6297.5054,4.519886,-0.609146,-0.40949902,1.0391723,102.25272
54822140,5384.459,4.7851677,0.073785275,0.059377287,15.7832155,151.31984
54822300,6184.406,4.6728716,-0.27557972,-0.2601481,1.7874458,96.90442
54822741,6161.764,4.47017,-0.04868078,-0.15627314,10.457583,181.5038
54822824,5588.219,4.7769604,0.12999415,0.08770223,3.707211,119.06905
54822861,5087.5723,4.511149,0.19171596,0.22585066,0.45621693,71.163734
54822885,4068.0415,4.710821,-0.06518625,-0.009042516,4.349488,82.685135
54822936,5521.57,4.802638,0.15963867,0.09155194,2.2756338,196.52034
54823066,4453.171,4.926423,-0.5857489,-0.6759032,6.1170025,87.072266
54823223,5837.1587,4.65486,0.3916841,0.3801756,1.9891691,78.17628
54823302,5666.138,4.6259885,0.07756188,0.09102821,3.1871593,206.60124
54823391,5701.204,4.201207,-0.23501249,-0.11127143,6.3255954,189.31946
54823608,5740.4194,4.3267336,0.20229578,0.19159624,3.9442928,95.08048
54823860,5714.319,4.4817195,-0.119700484,-0.15973258,6.2765055,167.17664
54824050,4106.0337,4.873958,0.1537225,0.05875015,6.8201995,172.31062
54824069,5731.058,4.7547617,0.013983474,0.063269086,2.0717897,109.75614
54824272,6845.512,4.50342,-1.4781026,-2.2578871,21.703943,261.35266
54824300,5154.513,4.67219,-1.3025883,-1.3386234,16.654427,92.77595
54824436,5644.731,4.577312,0.26872227,0.18647909,3.0369205,93.87806
54825241,4018.4033,4.740785,0.24822721,0.21496184,2.3681612,131.52382
54825892,4087.6836,4.714382,0.10983878,0.122432545,2.3197849,231.33813
54826207,5642.948,4.6135483,-0.09252458,-0.11176442,7.1989174,143.5544
54826288,5782.15,4.473774,-0.28200418,-0.33671737,4.683304,202.34642
54826446,6807.204,4.6062465,0.06879378,-0.12113839,29.993092,139.23927
54826449,5677.1787,4.5126123,0.35150886,0.29393145,4.2649765,306.58044
54826766,6137.9614,4.4006777,-0.096659854,-0.14434823,9.385612,144.70651
54826810,5289.241,4.6520824,0.3015486,0.2604127,4.09202,83.02527
54827128,5518.946,4.521696,-0.3658404,-0.13552633,0.31345287,339.26813
54827454,5706.974,4.7564707,-0.039397087,-0.06371863,10.4389925,92.979546
54827526,6171.186,4.7285876,-0.057958517,-0.15707664,4.219461,247.35544
54827644,5158.029,4.7036176,-0.07262031,0.016925933,5.645288,120.083336
54827732,5547.772,4.6792107,-0.14386114,-0.1426568,6.1521206,81.662605
54827837,5080.0747,4.662717,0.064432636,0.051076867,7.597465,179.11418
54828182,5059.1714,4.57145,-0.019128079,0.02199482,3.4836147,125.17162
54828985,4808.0938,4.9446793,-1.1912382,-1.4561665,4.0999646,96.891914
54829142,6056.42,4.5123672,-0.13977604,-0.18551089,24.089235,100.64756
54829831,5675.583,4.610715,-0.084432565,-0.09877564,5.723974,123.96462
54830740,5456.315,4.1249714,-0.6727944,-0.44258302,2.1554642,303.01578
54831025,6155.461,4.413467,-0.33162883,-0.35698825,10.833357,139.19598
54831355,6063.2427,4.7055426,0.14521933,-0.012833304,19.598505,131.76987
54831357,5757.114,4.5857334,0.021780103,-0.05602169,13.592488,105.48526
54831421,5079.0947,4.5666075,-0.0027098535,-0.03708306,7.2081428,105.73746
54831585,5702.9873,4.1823525,-0.415789,-0.39744285,0.6883828,90.24839
54831729,5646.2505,4.77027,0.0025800215,-0.04102468,11.239124,94.36078
54831787,6076.5947,4.5382113,-0.042571228,-0.18861008,0.8843311,138.8581
54831891,6159.457,4.3299985,-0.07396351,-0.15823859,6.8144574,182.63078
54832028,6110.55,4.794293,0.03159555,-0.02148486,16.846867,80.79984
54832431,5468.838,4.7328606,-0.31570685,-0.31839535,29.997375,67.14073
54832682,5273.52,4.5757027,0.08543706,0.03212517,8.687171,210.37743
54832751,5617.908,4.7341585,0.1552208,0.10281155,4.4048705,212.64557
54832825,5867.6685,4.8182063,0.1210909,-0.013030618,4.736477,105.1336
54832941,5604.7686,4.458808,-0.4662062,-0.21843232,0.17178322,100.059166
54832962,6028.101,4.5641255,-0.011969066,-0.13625692,28.590134,154.182
54833485,6695.6753,4.0310235,-0.85055757,-1.4818169,29.929487,66.852684
54833794,5388.584,4.729219,-0.058606952,-0.10210198,20.490528,76.37691
54833894,6489.8193,4.317142,-0.029422428,-0.1465841,29.99596,229.09769
54833996,5685.424,4.02358,-0.05450802,-0.08140724,6.1779156,248.59387
54834050,5684.024,4.8972282,-1.4978771,-2.4412754,7.2926693,292.35974
54834099,5549.6475,4.6220713,-0.19326308,-0.07107146,0.8356406,99.49292
54834111,6509.1743,4.777516,-0.03208554,-0.40136984,29.994705,60.041515
54834223,5523.5957,4.6258698,0.0039137527,-0.014511526,6.433119,383.98233
54834231,5335.5127,4.7073965,-0.4603187,-0.33123446,29.710218,218.70718
54834450,6140.618,4.116643,0.17911687,0.022012476,8.800547,277.49387
54834480,6280.5967,4.3482766,-0.16794917,-0.35907072,29.995178,92.43991
54834737,6730.3438,4.353474,-0.43678805,-0.9648475,29.893555,154.00313
54834955,5536.5874,4.6463346,0.008522045,-0.0272513,8.796442,100.03072
54834991,5856.082,4.7408414,0.4310344,0.28062862,0.105804585,164.27661
54835169,5855.755,4.317739,0.16467817,-0.076850034,10.035061,160.94763
54835938,6102.4624,4.5097537,-0.26611525,-0.2738893,12.839753,136.00487
54835951,4186.635,4.854423,0.11115641,0.11819525,0.13675544,70.45743
54836184,6208.0073,4.2706146,-0.3170228,-0.42882538,20.93535,438.08685
54836491,5164.912,4.063401,-0.12318625,-0.19332033,27.948343,77.20973
54836493,5034.7324,4.3899007,-0.12885961,-0.21421115,29.996716,76.819984
54836531,6779.2534,4.2856493,-0.529532,-0.7572988,29.990818,88.8986
54836727,6758.771,4.633359,-0.03568474,-0.2583309,29.99726,77.48165
54836801,5263.388,4.441232,0.06577298,0.12512663,3.9545739,104.950226
54836981,5393.165,4.5036654,-0.24861792,-0.18329737,3.8311074,91.235825
54837023,5705.2725,4.5895114,0.055211812,-0.048443742,7.232518,105.73426
54837195,6451.769,4.963026,-0.0078056916,-0.15351045,29.993372,69.09994
54837231,4798.4497,4.740413,-0.19428062,-0.14153117,6.043755,112.052765
54837256,4023.981,4.8069463,-0.04829817,-0.11143514,4.1282377,131.71437
54837317,5959.2153,4.4882793,0.06393064,-0.01639809,29.996714,97.81581
54837376,5859.334,4.812026,0.028576119,-0.015197342,17.978355,125.285225
54837402,6062.636,4.8016043,-1.486037,-2.473774,8.974051,441.89484
54837450,5461.5894,4.4108253,-0.2800341,-0.14363427,2.7964096,105.79855
54837580,5826.1147,4.8752484,0.18475088,0.09323659,9.447442,173.30357
54837996,6869.5,4.8477893,-0.41013515,-0.7956682,29.996517,97.27826
54838117,6240.8154,4.567695,-0.1444273,-0.2541345,18.352057,87.455605
54838254,5323.7764,4.495525,-0.19081743,-0.065811835,4.8330493,234.37408
54838364,5184.494,4.7127247,-0.3424946,-0.1639822,7.0141106,123.281296
54839036,4961.484,4.143758,-0.31852454,-0.28577048,29.988178,60.259064
54839091,6071.559,4.2275925,-0.15732716,-0.1689761,5.958812,216.89757
54839130,4972.7295,4.2043543,-0.28354377,-0.31734425,29.66684,62.518433
54839601,6199.0205,4.455497,0.02539697,-0.08559039,8.052985,187.27069
54839660,5893.4346,4.4304185,-0.2135258,-0.24308993,7.775054,112.90163
54840033,4902.432,4.861302,-1.2203372,-1.4700208,17.750069,85.37429
54840125,6092.332,4.608713,-0.2621188,-0.3114252,2.6765854,425.0639
54840126,5313.6084,4.4475245,-0.32964823,-0.23159808,5.263496,100.03151
54840262,5511.805,4.804439,0.19413869,0.19349281,0.18443345,221.7682
54840718,5861.7227,4.391085,-0.0956869,-0.16055186,25.10983,194.7335
54840777,5375.434,4.5780897,-0.5453265,-0.8159856,29.941912,237.23799
54840909,6049.43,4.2825704,-0.20726506,-0.28297815,5.872368,140.03009
54840920,6593.612,4.2703156,-0.3225796,-0.7222584,29.997196,121.21497
54840949,5154.02,4.5163293,-0.1603545,0.0047917822,7.0785747,164.90877
54841148,6225.599,4.435714,-0.010958881,0.034341265,29.986572,104.55969
54841367,5772.7554,4.3574276,-0.016716884,0.09141735,0.544663,298.5929
54841590,6246.8613,4.4490848,-0.13567391,-0.30074403,14.066158,71.3325
54841728,6966.9233,4.226343,-0.47602856,-0.77826935,29.997143,239.50711
54841761,5627.275,4.650617,-0.4031689,-0.2673999,0.8351562,91.51938
54841773,6727.212,4.2981987,-0.51122534,-1.2426089,29.224619,61.959293
54842152,5558.677,4.7880173,-1.2718124,-2.1506734,19.473595,69.629616
54842875,6079.1074,4.8909883,0.08322206,-0.033965167,7.3453116,101.37601
54843210,5062.2603,4.5721374,-0.25480938,-0.18692996,6.728306,135.88974
54843278,6067.491,4.2924232,-0.3160806,-0.3387764,7.3636994,256.33728
54843352,4872.713,4.6694307,-0.39209747,-0.16535573,1.2348876,162.39667
54843492,6158.405,4.046753,-0.13707535,-0.22051491,6.9780498,385.287
54843495,6585.9697,4.3105702,-1.499671,-2.4116085,17.520426,189.85036
54843728,4154.2456,4.646598,0.081818424,0.04781965,1.0418094,129.21677
54844151,5598.9727,4.522546,0.001200637,-0.08476345,6.854784,95.113235
54844282,4985.926,4.4889174,0.10534784,0.040635303,29.996716,139.53072
54844424,5612.8413,4.6050982,-0.053091776,-0.1047159,7.652192,90.46758
54844545,6304.3677,4.206379,-0.3092556,-0.3760542,7.68041,577.7124
54844550,5648.4185,4.786801,0.31038892,0.2509207,6.829457,85.086296
54844630,5740.519,4.178887,0.16440824,0.101508215,17.296598,369.4581
54844698,6911.472,4.2827144,-0.5755885,-1.3879182,29.989275,108.83889
54844752,5772.8154,4.4308553,-0.48620898,-0.3637126,3.555596,167.84619
54845018,5798.327,4.042604,-0.3141295,-0.29246968,6.5445356,417.88364
54845090,6747.845,4.7909675,-0.42109817,-0.59607637,29.83495,96.077156
54845117,5687.338,4.141546,-0.5273655,-0.264578,5.9952674,147.20158
54845170,6410.2305,4.283658,-0.5083948,-0.66228604,29.98496,82.75146
54845263,6082.6333,4.077881,-0.4108003,-0.445595,9.337372,289.0403
54845285,4857.3003,4.2570224,-0.10722908,-0.119081244,29.988384,87.55694
54845302,6176.801,4.3173485,-0.08014164,-0.18461809,8.875701,230.98
54845756,5588.2446,4.7011356,0.1849228,0.1475169,4.735521,211.62852
54845765,5190.342,4.573947,0.055874288,0.12478077,7.0816374,66.67363
54845899,5228.167,4.6810026,0.32730463,0.27121457,1.230529,355.44333
54846184,6541.548,4.3807435,-0.55246973,-0.5305995,8.393577,171.04486
54846201,5346.228,4.7596083,0.28795916,0.36314607,1.2694058,74.6125
54846291,6355.035,4.405456,-0.12963574,-0.23728946,24.43723,154.76387
54846434,5641.8447,4.694566,0.00058389513,-0.020258265,6.56986,97.347145
54846512,5564.677,4.602654,-0.0042277486,-0.05316833,5.0533338,92.52161
54846867,5927.0684,4.1992817,-0.20464124,-0.21751422,10.366081,160.11897
54847138,5947.4062,4.5346,0.23742278,0.13623232,9.062477,201.86911
54847312,5667.972,4.4591627,0.10953333,0.08626046,5.825575,77.62401
54847374,5903.5015,4.398263,-0.6485438,-0.5231149,5.879934,294.78314
54847382,5576.561,4.4144087,-0.18128687,-0.119233236,4.377263,240.3923
54847393,6890.2085,4.4679017,0.053395547,-0.3980664,29.997084,423.3431
54847405,5640.4253,4.728369,-0.029769266,-0.10559945,9.280118,222.13525
54847477,5106.9727,4.4091506,-0.1892629,-0.110951126,6.8081803,79.99759
54847662,5551.907,4.312484,-0.6047207,-1.0810668,29.950047,71.548355
54847849,4330.745,4.808469,-0.35906515,-0.37800267,0.35639963,103.617455
54847874,5927.209,4.3936296,-0.037907492,-0.04795925,1.583885,125.54003
54847888,5562.8877,4.499002,-0.028110601,-0.03707574,5.7940474,135.72867
54847974,5671.9097,4.346727,-0.25330535,-0.33034733,9.8787155,350.7618
54848033,5587.1953,4.8603845,0.27577123,0.366994,1.5843241,74.34933
54848227,6059.0073,4.568974,-0.117887124,-0.29191083,2.7844794,116.94126
54848932,5932.356,4.848527,0.31657323,0.2092096,4.6658077,215.21225
54849138,4886.0483,4.384904,-0.20426126,-0.26925656,29.997375,88.80963
54849857,6337.944,4.4188476,-0.109418325,-0.23905371,29.997375,172.77022
54850209,6072.652,4.3104672,-0.10472357,-0.1612804,7.013956,244.87057
54850364,6062.226,4.335413,-0.06391875,-0.13126282,6.4775033,248.03848
54850696,4168.5195,4.6294136,0.04259778,0.05099073,10.295841,356.08228
54850830,6323.0776,4.243775,-0.17065442,-0.29110906,10.281321,393.56628
54850921,5611.031,4.5622277,-0.20774566,-0.098659426,4.300182,108.54701
54850925,6173.812,4.53243,-0.9192875,-0.68361795,3.55868,180.49829
54850947,5279.7407,4.704942,0.102463625,0.038435753,6.465469,187.02232
54851035,5753.314,4.4834113,-0.1836596,-0.22223589,5.710007,127.30016
54851107,5417.128,4.7210555,-0.29745403,-0.011626196,3.58321,114.51037
54851138,5980.556,4.5807943,-0.49872017,-0.44287318,1.9997996,155.50586
54851281,5539.5894,4.626833,-0.08314075,-0.14457439,7.7744617,194.41823
54851471,5296.5654,4.530581,-0.00887232,-0.021761784,5.7946835,125.33353
54851710,5667.4233,4.421255,-0.4290056,-0.16034536,1.7173703,95.293655
54851841,6421.067,4.171867,-0.12059054,-0.22037075,12.130737,253.43954
54852005,5446.043,4.4709873,-0.38016617,-0.04610369,3.9551895,249.36124
54852245,5575.82,4.80538,0.16399676,0.12597804,6.3560176,117.15551
